Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_PackingList_PageLoad,1,801,801,801,801,801,801,801,0.000%,.73153,9.16,5.25
TR_perfuserb_PackingList_PageLoad,1,745,745,745,745,745,745,745,0.000%,.76104,9.53,5.46
TR_perfuserc_PackingList_PageLoad,1,730,730,730,730,730,730,730,0.000%,.77640,9.73,5.57
TR_perfusera_GenerateDockets_PageLoad,1,243,243,243,243,243,243,243,0.000%,2.13220,15.85,6.16
TR_perfuserd_GenerateDockets_PageLoad,1,251,251,251,251,251,251,251,0.000%,2.11864,15.75,6.12
TR_perfuserb_GenerateDockets_PageLoad,1,260,260,260,260,260,260,260,0.000%,2.10526,15.65,6.08
TR_perfusera_GenerateDockets_SubPo_Load,1,104,104,104,104,104,104,104,0.000%,4.60829,8.68,6.54
TR_perfuserc_GenerateDockets_PageLoad,1,249,249,249,249,249,249,249,0.000%,2.16450,16.08,6.25
TR_perfuserd_GenerateDockets_SubPo_Load,1,117,117,117,117,117,117,117,0.000%,4.34783,8.19,6.17
TR_perfuserb_GenerateDockets_SubPo_Load,1,121,121,121,121,121,121,121,0.000%,4.32900,8.15,6.14
TR_perfuserc_GenerateDockets_SubPo_Load,1,210,210,210,210,210,210,210,0.000%,3.09598,5.83,4.39
TR_perfuserb_GenerateDockets_Wait,1,13992,13992,13992,13992,13992,13992,13992,0.000%,.00361,0.10,0.16
TR_perfuserb_GenerateDockets_ButtonClick,1,893,893,893,893,893,893,893,0.000%,.94251,2.28,2.11
TR_perfusera_GenerateDockets_Wait,1,13842,13842,13842,13842,13842,13842,13842,0.000%,.00355,0.10,0.16
TR_perfusera_GenerateDockets_ButtonClick,1,627,627,627,627,627,627,627,0.000%,1.24378,3.01,2.78
TR_perfuserc_GenerateDockets_Wait,1,14371,14371,14371,14371,14371,14371,14371,0.000%,.00325,0.10,0.16
TR_perfuserc_GenerateDockets_ButtonClick,1,624,624,624,624,624,624,624,0.000%,1.25471,3.04,2.81
TR_perfuserd_GenerateDockets_Wait,1,13828,13828,13828,13828,13828,13828,13828,0.000%,.00320,0.10,0.16
TR_perfuserd_GenerateDockets_ButtonClick,1,898,898,898,898,898,898,898,0.000%,.93721,2.27,2.10
TOTAL,136,891,458,973,1135,13992,104,14371,0.000%,.39786,3.35,2.46
