Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserf_SubPOCreation_forProductionOrder,1,2352,2352,2352,2352,2352,2352,2352,0.000%,.33467,3.76,2.47
TR_perfuserf_SubPORatio_PageLoad,1,638,638,638,638,638,638,638,0.000%,.84317,11.59,6.01
TR_perfuserf_SubPORatio_SubPO_FillRatio_R1,1,1206,1206,1206,1206,1206,1206,1206,0.000%,.40800,4.87,6.31
TR_perfuserf_SubPORatio_SubPO_AddRatio_R1,1,359,359,359,359,359,359,359,0.000%,1.56495,9.76,5.23
TR_perfuserf_SubPORatio_SubPO_FillRatio_R2,1,1345,1345,1345,1345,1345,1345,1345,0.000%,.39620,4.54,5.88
TR_perfuserf_SubPORatio_SubPO_AddRatio_R2,1,637,637,637,637,637,637,637,0.000%,1.15207,7.90,3.85
TR_perfuserf_SubPOMarker_Pageload,1,757,757,757,757,757,757,757,0.000%,.75930,10.29,5.30
TR_perfuserf_SubPOMarker_Versions1_Save_Button_Click,1,533,533,533,533,533,533,533,0.000%,1.34409,5.78,4.08
TR_perfuserf_SubPOMarker_Versions2_Save_Button_Click,1,615,615,615,615,615,615,615,0.000%,1.18906,5.88,3.61
TR_perfuserf_MarkerSummary_PageLoad,1,292,292,292,292,292,292,292,0.000%,2.00000,14.87,5.83
TR_perfuserf_MarkerSummary_SubPo_Load,1,361,361,361,361,361,361,361,0.000%,2.10970,5.39,2.95
TR_perfuserf_PackingList_PageLoad,1,914,914,914,914,914,914,914,0.000%,.68259,8.55,4.94
TR_perfuserf_GenerateDockets_PageLoad,1,271,271,271,271,271,271,271,0.000%,2.03666,15.14,5.93
TR_perfuserf_GenerateDockets_SubPo_Load,1,136,136,136,136,136,136,136,0.000%,4.03226,7.60,5.77
TR_perfuserc_GenerateCuts_Wait,1,277109,277109,277109,277109,277109,277109,277109,0.000%,.00361,0.09,0.15
TR_perfuserc_GenerateCuts_ButtonClick,1,926,926,926,926,926,926,926,0.000%,.86281,2.54,5.23
TR_perfuserc_GenerateCutJobplanning_Wait,1,0,0,0,0,0,0,0,0.000%,166.66667,0.00,0.00
TR_perfuserg_MasterPOPlan_PageLoad,1,257,257,257,257,257,257,257,0.000%,2.72480,3.60,3.71
TR_perfuserg_MasterPOPlan_FillData,1,265,265,265,265,265,265,265,0.000%,1.95695,12.32,5.57
TR_perfuserg_MasterPOPlan_Search_ButtonClick,1,122,122,122,122,122,122,122,0.000%,4.44444,5.45,6.68
TR_perfuserg_MasterPOPlan_Proceed_ButtonClick,1,731,731,731,731,731,731,731,0.000%,.65876,14.34,6.26
TR_perfuserg_OperationRouting_Save_ButtonClick,1,265,265,265,265,265,265,265,0.000%,1.96850,4.51,5.85
TR_perfuserg_JobPreference_PageLoad,1,236,236,236,236,236,236,236,0.000%,2.15054,15.91,6.18
TR_perfuserg_JobPreference_Save_ButtonClick,1,324,324,324,324,324,324,324,0.000%,1.79533,4.54,5.39
TR_perfuserg_AddAdditionalQty_PageLoad,1,394,394,394,394,394,394,394,0.000%,1.31234,12.81,5.58
TR_perfuserg_AddAdditionalQty_Submit_ButtonClick,1,305,305,305,305,305,305,305,0.000%,1.79533,5.55,6.84
TR_perfuserg_FabricProperties_PageLoad,1,409,409,409,409,409,409,409,0.000%,1.31579,20.47,5.68
TR_perfuserg_FabricProperties_ExcessCut_Save_ButtonClick,1,251,251,251,251,251,251,251,0.000%,2.05339,16.47,6.02
TR_perfuserg_FabricProperties_MaxPlies_Update_ButtonClick,1,290,290,290,290,290,290,290,0.000%,1.93050,6.15,5.55
TR_perfuserg_FabricProperties_EntermaxpliesAction_1,1,516,516,516,516,516,516,516,0.000%,1.02564,5.53,5.85
TR_perfuserg_FabricProperties_EntermaxpliesAction_2,1,477,477,477,477,477,477,477,0.000%,1.05263,5.68,6.00
TR_perfuserg_ComponentGroupAssigment_PageLoad,1,356,356,356,356,356,356,356,0.000%,1.44718,12.45,6.26
TR_perfuserg_ComponentGroupAssigment_Save_ButtonClick,1,849,849,849,849,849,849,849,0.000%,.58106,7.65,6.34
TR_perfuserg_ComponentGroupAssigment_Search_ButtonClick (Swap),1,599,599,599,599,599,599,599,0.000%,.83403,6.69,6.08
TR_perfuserg_SubPOCreation_PageLoad,1,629,629,629,629,629,629,629,0.000%,.92336,10.16,5.35
TR_perfuserg_SubPOCreation_forProductionOrder,1,838,838,838,838,838,838,838,0.000%,.68120,7.66,5.02
TR_perfuserg_SubPORatio_PageLoad,1,670,670,670,670,670,670,670,0.000%,.80451,11.06,5.74
TR_perfuserg_SubPORatio_SubPO_FillRatio_R1,1,1265,1265,1265,1265,1265,1265,1265,0.000%,.39825,4.75,6.16
TR_perfuserg_SubPORatio_SubPO_AddRatio_R1,1,605,605,605,605,605,605,605,0.000%,1.13766,7.09,3.80
TR_perfuserg_SubPORatio_SubPO_FillRatio_R2,1,1392,1392,1392,1392,1392,1392,1392,0.000%,.38835,4.45,5.76
