Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserk_AddAdditionalQty_PageLoad,1,556,556,556,556,556,556,556,0.000%,1.12108,10.94,4.76
TR_perfusera_AddAdditionalQty_PageLoad,1,561,561,561,561,561,561,561,0.000%,1.11111,10.84,4.72
TR_perfuserc_AddAdditionalQty_PageLoad,1,497,497,497,497,497,497,497,0.000%,1.18765,11.59,5.05
TR_perfuserj_AddAdditionalQty_PageLoad,1,536,536,536,536,536,536,536,0.000%,1.14943,11.22,4.88
TR_perfuserl_AddAdditionalQty_PageLoad,1,554,554,554,554,554,554,554,0.000%,1.10375,10.77,4.69
TR_perfuseri_AddAdditionalQty_PageLoad,1,510,510,510,510,510,510,510,0.000%,1.18203,11.53,5.02
TR_perfuserf_AddAdditionalQty_PageLoad,1,517,517,517,517,517,517,517,0.000%,1.16414,11.36,4.95
TR_perfuserm_AddAdditionalQty_PageLoad,1,639,639,639,639,639,639,639,0.000%,1.01215,9.88,4.30
TR_perfusern_AddAdditionalQty_PageLoad,1,577,577,577,577,577,577,577,0.000%,1.07759,10.51,4.58
TR_perfuserd_AddAdditionalQty_PageLoad,1,534,534,534,534,534,534,534,0.000%,1.15207,11.24,4.90
TR_perfusero_AddAdditionalQty_PageLoad,1,505,505,505,505,505,505,505,0.000%,1.16959,11.41,4.97
TR_perfuserb_AddAdditionalQty_PageLoad,1,714,714,714,714,714,714,714,0.000%,.95969,9.36,4.08
TR_perfuserg_AddAdditionalQty_PageLoad,1,693,693,693,693,693,693,693,0.000%,.96246,9.39,4.09
TR_perfuseri_AddAdditionalQty_Submit_ButtonClick,1,394,394,394,394,394,394,394,0.000%,1.60256,4.95,6.11
TR_perfuserc_AddAdditionalQty_Submit_ButtonClick,1,441,441,441,441,441,441,441,0.000%,1.49477,4.62,5.70
TR_perfuserj_AddAdditionalQty_Submit_ButtonClick,1,439,439,439,439,439,439,439,0.000%,1.48588,4.59,5.66
TR_perfuserf_AddAdditionalQty_Submit_ButtonClick,1,436,436,436,436,436,436,436,0.000%,1.48588,4.59,5.66
TR_perfuserk_AddAdditionalQty_Submit_ButtonClick,1,473,473,473,473,473,473,473,0.000%,1.42045,4.39,5.41
TR_perfusere_AddAdditionalQty_Submit_ButtonClick,1,488,488,488,488,488,488,488,0.000%,1.39470,4.31,5.32
TR_perfusero_AddAdditionalQty_Submit_ButtonClick,1,419,419,419,419,419,419,419,0.000%,1.49925,4.64,5.71
TR_perfusera_AddAdditionalQty_Submit_ButtonClick,1,482,482,482,482,482,482,482,0.000%,1.39860,4.32,5.33
TR_perfuserm_AddAdditionalQty_Submit_ButtonClick,1,476,476,476,476,476,476,476,0.000%,1.43062,4.42,5.45
TR_perfuserl_AddAdditionalQty_Submit_ButtonClick,1,470,470,470,470,470,470,470,0.000%,1.40449,4.34,5.35
TR_perfuserh_AddAdditionalQty_Submit_ButtonClick,1,504,504,504,504,504,504,504,0.000%,1.34228,4.15,5.12
TR_perfusern_AddAdditionalQty_Submit_ButtonClick,1,490,490,490,490,490,490,490,0.000%,1.38889,4.29,5.29
TR_perfuserb_AddAdditionalQty_Submit_ButtonClick,1,448,448,448,448,448,448,448,0.000%,1.46413,4.53,5.58
TR_perfuserg_AddAdditionalQty_Submit_ButtonClick,1,386,386,386,386,386,386,386,0.000%,1.65289,5.11,6.30
TR_perfuserd_AddAdditionalQty_Submit_ButtonClick,1,492,492,492,492,492,492,492,0.000%,1.41443,4.37,5.39
TR_perfuserg_FabricProperties_PageLoad,1,571,571,571,571,571,571,571,0.000%,1.10619,17.21,4.78
TR_perfuseri_FabricProperties_PageLoad,1,667,667,667,667,667,667,667,0.000%,.98814,15.37,4.27
TR_perfusern_FabricProperties_PageLoad,1,571,571,571,571,571,571,571,0.000%,1.09529,17.04,4.73
TR_perfuserl_FabricProperties_PageLoad,1,560,560,560,560,560,560,560,0.000%,1.07759,16.76,4.66
TR_perfuserd_FabricProperties_PageLoad,1,563,563,563,563,563,563,563,0.000%,1.09769,17.08,4.74
TR_perfusera_FabricProperties_PageLoad,1,591,591,591,591,591,591,591,0.000%,1.05597,16.43,4.56
TR_perfuserk_FabricProperties_PageLoad,1,624,624,624,624,624,624,624,0.000%,1.02564,15.96,4.43
TR_perfuserf_FabricProperties_PageLoad,1,638,638,638,638,638,638,638,0.000%,1.02145,15.89,4.41
TR_perfuserh_FabricProperties_PageLoad,1,596,596,596,596,596,596,596,0.000%,1.06157,16.51,4.59
TR_perfusero_FabricProperties_PageLoad,1,623,623,623,623,623,623,623,0.000%,1.03093,16.04,4.45
TR_perfuserb_FabricProperties_PageLoad,1,575,575,575,575,575,575,575,0.000%,1.06724,16.60,4.61
TR_perfuserj_FabricProperties_PageLoad,1,674,674,674,674,674,674,674,0.000%,.99305,15.45,4.29
TR_perfusere_FabricProperties_PageLoad,1,638,638,638,638,638,638,638,0.000%,1.01317,15.76,4.38
TR_perfuserm_FabricProperties_PageLoad,1,625,625,625,625,625,625,625,0.000%,1.02564,15.96,4.43
TR_perfuserc_FabricProperties_PageLoad,1,689,689,689,689,689,689,689,0.000%,.97561,15.18,4.21
TR_perfusera_FabricProperties_ExcessCut_Save_ButtonClick,1,230,230,230,230,230,230,230,0.000%,2.19780,17.63,6.44
TR_perfuserg_FabricProperties_ExcessCut_Save_ButtonClick,1,250,250,250,250,250,250,250,0.000%,2.04918,16.44,6.00
TR_perfusern_FabricProperties_ExcessCut_Save_ButtonClick,1,258,258,258,258,258,258,258,0.000%,2.02020,16.20,5.92
TR_perfusere_FabricProperties_ExcessCut_Save_ButtonClick,1,245,245,245,245,245,245,245,0.000%,2.14592,17.21,6.29
TR_perfuserl_FabricProperties_ExcessCut_Save_ButtonClick,1,274,274,274,274,274,274,274,0.000%,1.95695,15.70,5.73
TR_perfuserc_FabricProperties_ExcessCut_Save_ButtonClick,1,243,243,243,243,243,243,243,0.000%,2.11416,16.96,6.19
TR_perfuserh_FabricProperties_ExcessCut_Save_ButtonClick,1,268,268,268,268,268,268,268,0.000%,2.02020,16.20,5.92
TR_perfuserm_FabricProperties_ExcessCut_Save_ButtonClick,1,258,258,258,258,258,258,258,0.000%,2.09205,16.78,6.13
TR_perfuseri_FabricProperties_ExcessCut_Save_ButtonClick,1,280,280,280,280,280,280,280,0.000%,1.92308,15.42,5.63
TR_perfuserb_FabricProperties_ExcessCut_Save_ButtonClick,1,263,263,263,263,263,263,263,0.000%,1.99601,16.01,5.85
TR_perfuserd_FabricProperties_ExcessCut_Save_ButtonClick,1,294,294,294,294,294,294,294,0.000%,1.90114,15.25,5.57
